1.000000000000000021e-02 1.165869470553884124e+00 1.875325682236308911e+00 3.016500991988652736e+00 4.852105594702739388e+00 7.804714390836237747e+00 1.255404803824309568e+01 2.019345157992754736e+01 3.248159362372054204e+01 5.224732979206266492e+01 8.404093413714352323e+01 1.351816186349234101e+02 2.174424904289743381e+02 1.256882190704345703e+00 5.109183311462402344e+00 2.524108123779296875e+01 1.258761672973632812e+02 3.104896850585937500e+02 3.984126281738281250e+02 1.725499725341796875e+02 2.201620292663574219e+01 -6.726442277431488037e-02 -1.632428575248923153e-05 1.858880688265784897e-10 9.966398366312301249e-12
1.100000000000086325e-02 1.163330005272907419e+00 1.871240898664181529e+00 3.009930531287294819e+00 4.841536869808066967e+00 7.787714373489482256e+00 1.252670315107173238e+01 2.014946675102045504e+01 3.241084309687207110e+01 5.213352607442379849e+01 8.385787845225561910e+01 1.348871696971820882e+02 2.169688630898939437e+02 1.075966715812683105e+00 4.237165451049804688e+00 2.187928199768066406e+01 1.160543212890625000e+02 2.816252441406250000e+02 3.277422485351562500e+02 1.156220932006835938e+02 8.942740440368652344e+00 -2.808962250128388405e-03 -5.223753305472200736e-06 4.165969236247235585e-10 5.166945690748825371e-11
1.200000000000078261e-02 1.161402557701417315e+00 1.868140558511812488e+00 3.004943568631309070e+00 4.833515234984162134e+00 7.774811404350368882e+00 1.250594845252714649e+01 2.011608237979299574e+01 3.235714363022558615e+01 5.204714934746763788e+01 8.371893966150793176e+01 1.346636837160077107e+02 2.166093811661439474e+02 1.109704971313476562e+00 4.396462917327880859e+00 2.252516174316406250e+01 1.118974838256835938e+02 2.634225769042968750e+02 3.022810668945312500e+02 1.123075103759765625e+02 1.026452445983886719e+01 -7.392075494863092899e-04 -1.300706912843452301e-06 -5.352625565002711028e-10 6.622758765006953041e-12
1.300000000000020584e-02 1.159734779205036759e+00 1.865457901554462117e+00 3.000628458221600070e+00 4.826574288696951598e+00 7.763646745561212370e+00 1.248798986291697233e+01 2.008719560887797684e+01 3.231067864873148920e+01 5.197240944276878594e+01 8.359871894528738778e+01 1.344703061532878223e+02 2.162983292697729212e+02 1.095150828361511230e+00 4.352802753448486328e+00 2.280181503295898438e+01 1.118297042846679688e+02 2.525402221679687500e+02 2.702411804199218750e+02 9.268921661376953125e+01 7.562788963317871094e+00 -2.054447541013360023e-04 -3.367682381849590456e-07 -2.960119371842040437e-10 2.049038889950782760e-11
1.400000000000022407e-02 1.157903034995726665e+00 1.862511502282702569e+00 2.995889112725377501e+00 4.818950951307531483e+00 7.751384446262870043e+00 1.246826569535083173e+01 2.005546886850802579e+01 3.225964551635077981e+01 5.189032157082798591e+01 8.346667886847023965e+01 1.342579168992643588e+02 2.159566966661573701e+02 1.113308072090148926e+00 4.159470558166503906e+00 2.139412307739257812e+01 1.044680480957031250e+02 2.399598693847656250e+02 2.583958435058593750e+02 9.013497161865234375e+01 6.091574668884277344e+00 -7.915595051599666476e-05 -1.359530870104208589e-07 -1.483271283575504640e-10 2.365254173075648225e-11
1.500000000000032210e-02 1.156149607281850233e+00 1.859691076748945848e+00 2.991352398648992494e+00 4.811653550839221971e+00 7.739646423390307284e+00 1.244938483749533376e+01 2.002509860962969057e+01 3.221079431311646601e+01 5.181174337803086871e+01 8.334028418472735211e+01 1.340546083793075240e+02 2.156296706151952662e+02 1.064696073532104492e+00 4.269776344299316406e+00 2.312988090515136719e+01 1.101317138671875000e+02 2.310499267578125000e+02 2.225365753173828125e+02 7.380424499511718750e+01 5.550845623016357422e+00 -3.756754085770808160e-05 -6.378727590572452755e-08 -5.117451254421645501e-11 1.904728111346010166e-11
1.600000000000032299e-02 1.154584033323911685e+00 1.857172817951614263e+00 2.987301726153975157e+00 4.805137958526279895e+00 7.729165955457960813e+00 1.243252678333765360e+01 1.999798207324812793e+01 3.216717679128061036e+01 5.174158367236894662e+01 8.322743081545313260e+01 1.338730813498483201e+02 2.153376805520167636e+02 1.026071786880493164e+00 4.125356197357177734e+00 2.200033378601074219e+01 1.063117752075195312e+02 2.255442199707031250e+02 2.091377563476562500e+02 7.307009124755859375e+01 4.532568931579589844e+00 -1.991240606002975255e-05 -3.381216373554707388e-08 -3.313960564299556211e-11 1.124605009811263656e-11
1.700000000000027184e-02 1.153133212686501707e+00 1.854839142295487520e+00 2.983547959542464767e+00 4.799099945601606798e+00 7.719453684064547794e+00 1.241690438954749354e+01 1.997285312268149582e+01 3.212675634323262841e+01 5.167656652746003232e+01 8.312284936383022682e+01 1.337048598747454378e+02 2.150670927542127231e+02 1.036194443702697754e+00 4.056104183197021484e+00 2.154111862182617188e+01 1.035535736083984375e+02 2.219547576904296875e+02 1.991419067382812500e+02 6.608123016357421875e+01 2.831864356994628906e+00 -1.068798519554547966e-05 -1.509818581268973503e-08 -1.570743014822628680e-11 5.938934673904716632e-12
1.800000000000041150e-02 1.151754509748554645e+00 1.852621469483042738e+00 2.979980785956557909e+00 4.793362071501971577e+00 7.710224192314178993e+00 1.240205855701597493e+01 1.994897328731080677e+01 3.208834512337543998e+01 5.161478126855794812e+01 8.302346646915020756e+01 1.335450003883486545e+02 2.148099553919602442e+02 1.017209768295288086e+00 4.095983505249023438e+00 2.226950263977050781e+01 1.024458160400390625e+02 2.131328887939453125e+02 1.779873504638671875e+02 5.532651901245117188e+01 2.366764068603515625e+00 -5.452633558888919652e-06 -5.145736281519930344e-09 1.833609354845791573e-13 4.560615340237772486e-12
1.900000000000053382e-02 1.150355018165584386e+00 1.850370357695741985e+00 2.976359825072914411e+00 4.787537679397216195e+00 7.700855534524148283e+00 1.238698887296860107e+01 1.992473338204611011e+01 3.204935472348422110e+01 5.155206438633104682e+01 8.292258503866381147e+01 1.333827304754380805e+02 2.145489408077195890e+02 9.995045661926269531e-01 4.048094749450683594e+00 2.187730979919433594e+01 9.883928680419921875e+01 2.059755859375000000e+02 1.639744415283203125e+02 5.003618240356445312e+01 1.804312586784362793e+00 -2.200714561695349403e-06 -2.206335780741142116e-09 1.740151078788443328e-11 3.825774766430534157e-12
