1.000000000000000021e-02 1.171098684120588151e+00 1.883736982769703694e+00 3.030030746656462437e+00 4.873868491016377646e+00 7.839720469481921583e+00 1.261035605554407901e+01 2.028402421573914438e+01 3.262728162253625896e+01 5.248167201704855245e+01 8.441787855849426592e+01 1.357879417028041757e+02 2.184177738973620251e+02 1.145412921905517578e+00 4.634207248687744141e+00 2.334668922424316406e+01 1.144731063842773438e+02 2.656651916503906250e+02 3.030587463378906250e+02 1.171285095214843750e+02 1.570104503631591797e+01 -7.482357323169708252e-02 6.899984146002680063e-05 6.622543434924845123e-19 7.793828950275472067e-12
1.100000000000052325e-02 1.168941578717894947e+00 1.880267233142381089e+00 3.024449581053115121e+00 4.864891068194078905e+00 7.825280095148290371e+00 1.258712840825342738e+01 2.024666205419168463e+01 3.256718379609559122e+01 5.238500339314401799e+01 8.426238503400178104e+01 1.355378270825425489e+02 2.180154592448850508e+02 9.679226875305175781e-01 3.851499795913696289e+00 2.059827423095703125e+01 1.051642990112304688e+02 2.362769622802734375e+02 2.520748901367187500e+02 8.507704925537109375e+01 7.232882976531982422e+00 -4.327760834712535143e-04 -1.087830582946480718e-06 6.123283130543555330e-11 7.778062915964056856e-11
1.200000000000082771e-02 1.166863167785999078e+00 1.876924065234421901e+00 3.019072024820473210e+00 4.856241155347530203e+00 7.811366527532070059e+00 1.256474814070097601e+01 2.021066292086118565e+01 3.250927842934740397e+01 5.229186138698907627e+01 8.411256414868911691e+01 1.352968370222841656e+02 2.176278216400067436e+02 9.079826474189758301e-01 3.899598121643066406e+00 2.026432418823242188e+01 9.919801330566406250e+01 2.230379028320312500e+02 2.360051727294921875e+02 8.135993957519531250e+01 7.284368515014648438e+00 -2.179287403123453259e-04 -4.623381641977175605e-07 -3.851103810847966713e-11 9.262969558054834351e-11
1.300000000000024573e-02 1.164953938627056873e+00 1.873853029783653978e+00 3.014132199396322598e+00 4.848295341757204113e+00 7.798585518449533183e+00 1.254418961748483241e+01 2.017759410179538193e+01 3.245608653502165453e+01 5.220630110083757813e+01 8.397493862022994904e+01 1.350754634512546488e+02 2.172717375726172691e+02 9.727162718772888184e-01 3.872916698455810547e+00 2.104583549499511719e+01 1.003354339599609375e+02 2.120328369140625000e+02 2.104282684326171875e+02 7.137717437744140625e+01 7.003052711486816406e+00 -8.143020386341959238e-05 -1.598235144228965510e-07 -3.004266280193235161e-10 7.204045693320892951e-11
1.400000000000011478e-02 1.163134365224469668e+00 1.870926207511719230e+00 3.009424343918047917e+00 4.840722656727145079e+00 7.786404694541682936e+00 1.252459650480615672e+01 2.014607816598156376e+01 3.240539248622449975e+01 5.212475865200694614e+01 8.384377586801217319e+01 1.348644853923901792e+02 2.169323749062384081e+02 1.023234009742736816e+00 3.749598741531372070e+00 2.019523048400878906e+01 9.826486206054687500e+01 2.060727539062500000e+02 1.952124786376953125e+02 6.374853134155273438e+01 4.481941223144531250e+00 -3.868469866574741900e-05 -6.479568526174261933e-08 -1.467573562674573395e-10 5.321485960219085598e-11
1.500000000000080089e-02 1.161258322302491708e+00 1.867908552824448565e+00 3.004570382580102450e+00 4.832914957334085493e+00 7.773845845064278670e+00 1.250439533000986714e+01 2.011358414940110606e+01 3.235312517384399200e+01 5.204068557545397766e+01 8.370854254762213031e+01 1.346469597385954273e+02 2.165824802950408809e+02 9.324434399604797363e-01 3.810125112533569336e+00 2.095911598205566406e+01 9.717029571533203125e+01 2.005358734130859375e+02 1.694886627197265625e+02 5.227463912963867188e+01 3.402561902999877930e+00 -1.422320747224148363e-05 -2.613382221738902444e-08 -7.905145288367165790e-11 2.544048825769973377e-11
1.600000000000018074e-02 1.159551461153467411e+00 1.865163030594368943e+00 3.000154152050647838e+00 4.825811357197246743e+00 7.762419554120558729e+00 1.248601589954988533e+01 2.008402044708535072e+01 3.230557133388591495e+01 5.196419421890445989e+01 8.358550458408555528e+01 1.344490505740295703e+02 2.162641392213321865e+02 9.242530465126037598e-01 3.697801351547241211e+00 2.048202705383300781e+01 9.372794342041015625e+01 1.934127502441406250e+02 1.547749938964843750e+02 4.875397109985351562e+01 3.128728866577148438e+00 -5.662407602358143777e-06 -9.456320171352672332e-09 2.912326976800549971e-11 1.543356935307382827e-11
1.700000000000030653e-02 1.158040618028244761e+00 1.862732807498112653e+00 2.996245086841308414e+00 4.819523543195969317e+00 7.752305472416267662e+00 1.246974718538303861e+01 2.005785187653383517e+01 3.226347863512147995e+01 5.189648722337770437e+01 8.347659645089800051e+01 1.342738695401922087e+02 2.159823568262242475e+02 9.134854674339294434e-01 3.677716732025146484e+00 2.011393928527832031e+01 8.981780242919921875e+01 1.841149139404296875e+02 1.400037384033203125e+02 4.124864578247070312e+01 1.954799056053161621e+00 -2.159964651582413353e-06 -2.001639298754298579e-09 3.711094279101878612e-11 6.966333759850229512e-12
1.800000000000024497e-02 1.156647400836317896e+00 1.860491788201404928e+00 2.992640359942072781e+00 4.813725263798214193e+00 7.742978817467299102e+00 1.245474506379317603e+01 2.003372064690987386e+01 3.222466304229507728e+01 5.183405152200883492e+01 8.337616730576407065e+01 1.341123271378294248e+02 2.157225124580745614e+02 9.551582932472229004e-01 3.555933952331542969e+00 1.905453300476074219e+01 8.686989593505859375e+01 1.806396179199218750e+02 1.379567413330078125e+02 3.969490814208984375e+01 1.091948747634887695e+00 -1.291446551476838067e-06 -1.864872478662960020e-09 8.966033644697279925e-12 4.029972102553847080e-12
1.900000000000003769e-02 1.155299616283150810e+00 1.858323848264291200e+00 2.989153182737163572e+00 4.808116065568014186e+00 7.733956303572282032e+00 1.244023215951614603e+01 2.001037633367245760e+01 3.218711322110669215e+01 5.177365184106984941e+01 8.327901314251975862e+01 1.339560526130477740e+02 2.154711415823425966e+02 8.874222040176391602e-01 3.598391771316528320e+00 1.962370109558105469e+01 8.533946990966796875e+01 1.732485046386718750e+02 1.281749420166015625e+02 3.620934295654296875e+01 1.007400870323181152e+00 2.590626309029175900e-07 -1.360224044510971453e-09 2.050191613700569349e-11 3.737960461991374217e-12
