# time       Tpb[ms]      <Lnu_e>     <Lnu_ae>      <Lnu_x>    Lnu_e@000   Lnu_ae@000    Lnu_x@000    Lnu_e@045   Lnu_ae@045    Lnu_x@045    Lnu_e@090   Lnu_ae@090    Lnu_x@090    Lnu_e@135   Lnu_ae@135    Lnu_x@135    Lnu_e@180   Lnu_ae@180    Lnu_x@180      <Enu_e>     <Enu_ae>      <Enu_x>    Enu_e@000   Enu_ae@000    Enu_x@000    Enu_e@045   Enu_ae@045    Enu_x@045    Enu_e@090   Enu_ae@090    Enu_x@090    Enu_e@135   Enu_ae@135    Enu_x@135    Enu_e@180   Enu_ae@180    Enu_x@180000260  -1.93548E+00  9.54306E+01  7.86106E-05  1.55438E-05  9.34077E+01  7.85841E-05  1.60104E-05  9.50448E+01  8.02861E-05  1.55856E-05  9.65670E+01  8.15085E-05  1.49899E-05  9.55516E+01  7.90234E-05  1.50527E-05  9.38021E+01  7.73883E-05  1.55188E-05  8.22222E+00  4.63914E+00  4.31045E+00  8.21396E+00  4.62855E+00  4.28024E+00  8.22290E+00  4.65356E+00  4.29716E+00  8.23342E+00  4.64985E+00  4.26856E+00  8.22834E+00  4.59180E+00  4.23404E+00  8.21893E+00  4.58137E+00  4.29743E+00
000262  -1.53486E+00  1.04532E+02  7.02055E-05  1.36330E-05  1.03030E+02  6.94959E-05  1.36062E-05  1.04223E+02  7.06536E-05  1.38443E-05  1.05096E+02  7.04157E-05  1.39906E-05  1.04092E+02  7.06048E-05  1.37388E-05  1.02783E+02  7.08879E-05  1.34970E-05  8.57326E+00  4.55862E+00  4.22510E+00  8.56495E+00  4.54237E+00  4.20739E+00  8.56826E+00  4.52970E+00  4.24956E+00  8.57690E+00  4.50659E+00  4.26386E+00  8.57980E+00  4.52013E+00  4.22934E+00  8.57764E+00  4.55517E+00  4.23686E+00
000264  -1.13424E+00  1.07797E+02  5.94634E-05  1.24675E-05  1.05718E+02  6.08983E-05  1.25556E-05  1.07187E+02  6.01576E-05  1.23911E-05  1.08318E+02  5.85619E-05  1.22641E-05  1.07434E+02  5.86262E-05  1.22096E-05  1.06246E+02  5.97347E-05  1.23496E-05  8.69349E+00  4.47530E+00  4.09847E+00  8.72041E+00  4.49404E+00  4.07417E+00  8.69318E+00  4.51954E+00  4.08626E+00  8.67343E+00  4.53435E+00  4.11135E+00  8.68895E+00  4.49781E+00  4.11560E+00  8.70966E+00  4.43958E+00  4.09259E+00
000266  -7.33620E-01  1.11480E+02  5.10084E-05  1.18934E-05  1.10561E+02  5.12825E-05  1.16074E-05  1.10674E+02  5.07441E-05  1.15526E-05  1.11125E+02  5.07407E-05  1.16979E-05  1.10639E+02  5.07518E-05  1.19589E-05  1.10223E+02  5.10356E-05  1.23940E-05  8.87949E+00  4.39047E+00  3.97947E+00  8.86834E+00  4.36516E+00  3.95974E+00  8.87183E+00  4.34529E+00  3.94236E+00  8.88282E+00  4.37045E+00  3.93317E+00  8.87359E+00  4.42009E+00  3.97406E+00  8.86233E+00  4.45553E+00  4.01430E+00
000268  -3.33300E-01  1.10664E+02  4.46880E-05  1.68253E-05  1.09951E+02  4.35479E-05  1.69772E-05  1.10681E+02  4.42251E-05  1.69506E-05  1.11412E+02  4.47515E-05  1.68179E-05  1.10724E+02  4.40064E-05  1.66510E-05  1.10085E+02  4.34186E-05  1.68719E-05  9.01775E+00  4.38771E+00  3.87158E+00  9.01931E+00  4.38895E+00  3.82503E+00  9.01356E+00  4.42082E+00  3.85058E+00  9.01616E+00  4.42260E+00  3.89339E+00  9.02469E+00  4.44209E+00  3.90286E+00  9.03713E+00  4.44739E+00  3.86322E+00
000270   6.67000E-02  1.03770E+02  4.92448E-05  3.76498E-05  1.00895E+02  4.84264E-05  3.63913E-05  1.03289E+02  4.82488E-05  3.71001E-05  1.05745E+02  4.92686E-05  3.76840E-05  1.05064E+02  4.96652E-05  3.74044E-05  1.03081E+02  4.99386E-05  3.67249E-05  9.06224E+00  4.46330E+00  3.92916E+00  9.04452E+00  4.43634E+00  3.93806E+00  9.07164E+00  4.45878E+00  3.95538E+00  9.10513E+00  4.49686E+00  3.94312E+00  9.08613E+00  4.47262E+00  3.93371E+00  9.05069E+00  4.41740E+00  3.93344E+00
000272   4.66900E-01  9.67685E+01  4.76556E-05  9.95865E-05  9.65549E+01  4.89508E-05  9.81754E-05  9.63537E+01  4.86722E-05  9.88249E-05  9.69992E+01  4.90391E-05  9.94110E-05  9.63827E+01  4.89195E-05  9.90260E-05  9.59040E+01  4.76275E-05  9.80208E-05  9.14222E+00  4.61328E+00  3.94683E+00  9.12374E+00  4.62515E+00  3.95747E+00  9.14195E+00  4.59100E+00  3.95064E+00  9.14376E+00  4.59619E+00  3.94676E+00  9.15020E+00  4.61641E+00  3.94525E+00  9.16966E+00  4.60619E+00  3.95545E+00
000274   8.67100E-01  1.04006E+02  4.57605E-05  7.50102E-04  1.01244E+02  4.56398E-05  7.29833E-04  1.04201E+02  4.62340E-05  7.49784E-04  1.06117E+02  4.76250E-05  7.57432E-04  1.04015E+02  4.72226E-05  7.44900E-04  1.01119E+02  4.55493E-05  7.22543E-04  9.45846E+00  4.56715E+00  3.79067E+00  9.46231E+00  4.53872E+00  3.81731E+00  9.47905E+00  4.56759E+00  3.79340E+00  9.50232E+00  4.57975E+00  3.79035E+00  9.47643E+00  4.54792E+00  3.79131E+00  9.42960E+00  4.53973E+00  3.81499E+00
000276   1.26730E+00  9.55630E+01  8.03149E-05  2.32122E-02  9.43190E+01  7.61633E-05  2.28827E-02  9.61197E+01  7.99415E-05  2.31105E-02  9.70638E+01  8.08706E-05  2.33809E-02  9.49580E+01  8.02579E-05  2.31398E-02  9.30585E+01  7.54107E-05  2.28599E-02  9.62164E+00  3.47242E+00  4.30788E+00  9.63736E+00  3.52227E+00  4.29521E+00  9.64617E+00  3.46944E+00  4.30847E+00  9.64615E+00  3.47772E+00  4.31516E+00  9.62671E+00  3.50075E+00  4.30696E+00  9.63948E+00  3.54859E+00  4.29245E+00
000278   1.66750E+00  8.43065E+01  9.63646E-02  2.56922E-01  8.50454E+01  9.54938E-02  2.55438E-01  8.44262E+01  9.63898E-02  2.56635E-01  8.43642E+01  9.70370E-02  2.57584E-01  8.36279E+01  9.58592E-02  2.56169E-01  8.27810E+01  9.46414E-02  2.54526E-01  9.76474E+00  6.24364E+00  6.10028E+00  9.77234E+00  6.22267E+00  6.09315E+00  9.80501E+00  6.23295E+00  6.09956E+00  9.81838E+00  6.22960E+00  6.09305E+00  9.78513E+00  6.24079E+00  6.10071E+00  9.75950E+00  6.23829E+00  6.09397E+00
000280   2.06770E+00  7.58157E+01  4.04322E-01  1.43246E+00  7.39383E+01  4.03125E-01  1.41942E+00  7.46620E+01  4.06274E-01  1.42979E+00  7.56745E+01  4.07600E-01  1.43440E+00  7.47252E+01  4.02207E-01  1.42414E+00  7.39425E+01  3.97832E-01  1.41227E+00  9.72944E+00  7.85774E+00  7.88038E+00  9.77450E+00  7.84662E+00  7.85637E+00  9.75474E+00  7.86042E+00  7.87788E+00  9.71336E+00  7.85387E+00  7.87235E+00  9.71373E+00  7.85755E+00  7.87680E+00  9.74333E+00  7.84242E+00  7.85712E+00
