1.000000000000000021e-02 1.115539537118393598e+00 1.637388115585840964e+00 2.403357076869978126e+00 3.527645757264071591e+00 5.177875858942305953e+00 7.600082393593511121e+00 1.115539537118393909e+01 1.637388115585841675e+01 2.403357076869977860e+01 3.527645757264073012e+01 5.177875858942305598e+01 7.600082393593514496e+01 8.810828924179077148e-01 2.171833276748657227e+00 6.509968757629394531e+00 1.881511116027832031e+01 4.776205444335937500e+01 9.823348236083984375e+01 1.485828857421875000e+02 1.616614227294921875e+02 1.017197875976562500e+02 3.947742462158203125e+01 1.159379100799560547e+01 6.281956195831298828e+00
1.100000000000041570e-02 1.113804194307971285e+00 1.634840980679629796e+00 2.399618394120106579e+00 3.522158121461939295e+00 5.169821111130959324e+00 7.588259640655135918e+00 1.113804194307971507e+01 1.634840980679630462e+01 2.399618394120106402e+01 3.522158121461940539e+01 5.169821111130958258e+01 7.588259640655138583e+01 8.349760174751281738e-01 2.076139688491821289e+00 6.074341297149658203e+00 1.747446632385253906e+01 4.450399398803710938e+01 9.179878234863281250e+01 1.373641510009765625e+02 1.445879821777343750e+02 8.140156555175781250e+01 2.281044960021972656e+01 3.993033170700073242e+00 1.033826231956481934e+00
1.200000000000017372e-02 1.112008337275288694e+00 1.632205023042304415e+00 2.395749337430557624e+00 3.516479122886631004e+00 5.161485481181294688e+00 7.576024609119849984e+00 1.112008337275288916e+01 1.632205023042304859e+01 2.395749337430557446e+01 3.516479122886632069e+01 5.161485481181293977e+01 7.576024609119852471e+01 9.370476603507995605e-01 2.142714977264404297e+00 6.426694869995117188e+00 1.853307151794433594e+01 4.716517639160156250e+01 9.713731384277343750e+01 1.462126922607421875e+02 1.557379913330078125e+02 9.281936645507812500e+01 2.923767852783203125e+01 4.867080211639404297e+00 7.400417327880859375e-01
1.300000000000012083e-02 1.109936555608649122e+00 1.629164063429337839e+00 2.391285819137777047e+00 3.509927574005469619e+00 5.151869122531736345e+00 7.561909724936836774e+00 1.109936555608649122e+01 1.629164063429338327e+01 2.391285819137776869e+01 3.509927574005470774e+01 5.151869122531735457e+01 7.561909724936839439e+01 8.883162736892700195e-01 2.210707664489746094e+00 6.542898178100585938e+00 1.877908515930175781e+01 4.769239044189453125e+01 9.870721435546875000e+01 1.494461517333984375e+02 1.592925872802734375e+02 9.391650390625000000e+01 2.954097557067871094e+01 5.916084766387939453e+00 6.708637475967407227e-01
1.400000000000019285e-02 1.108173844194125790e+00 1.626576756906071397e+00 2.387488172517812757e+00 3.504353391077998925e+00 5.143687340913202455e+00 7.549900511869309661e+00 1.108173844194125834e+01 1.626576756906072063e+01 2.387488172517812401e+01 3.504353391077999902e+01 5.143687340913201922e+01 7.549900511869313391e+01 9.558386802673339844e-01 2.257637023925781250e+00 6.599893093109130859e+00 1.893773460388183594e+01 4.813855361938476562e+01 9.990255737304687500e+01 1.522184295654296875e+02 1.625157012939453125e+02 9.633628082275390625e+01 2.916756439208984375e+01 5.391013145446777344e+00 6.574928164482116699e-01
1.500000000000032557e-02 1.106576427594343937e+00 1.624232069990824368e+00 2.384046642780810465e+00 3.499301916250527000e+00 5.136272789861028087e+00 7.539017439265181864e+00 1.106576427594344203e+01 1.624232069990825167e+01 2.384046642780809933e+01 3.499301916250528421e+01 5.136272789861028087e+01 7.539017439265184350e+01 9.088976383209228516e-01 2.238328456878662109e+00 6.607495784759521484e+00 1.887791633605957031e+01 4.794880294799804688e+01 1.001312484741210938e+02 1.537054443359375000e+02 1.645531921386718750e+02 9.789431762695312500e+01 3.013185119628906250e+01 5.759569644927978516e+00 6.741916537284851074e-01
1.600000000000018768e-02 1.105129502210779657e+00 1.622108273972524994e+00 2.380929336540571484e+00 3.494726336434151204e+00 5.129556757157605063e+00 7.529159651381771567e+00 1.105129502210779791e+01 1.622108273972525438e+01 2.380929336540571484e+01 3.494726336434152358e+01 5.129556757157605063e+01 7.529159651381775120e+01 8.794358968734741211e-01 2.219272136688232422e+00 6.657116413116455078e+00 1.887099266052246094e+01 4.777967834472656250e+01 1.000212402343750000e+02 1.546448822021484375e+02 1.662996368408203125e+02 9.909529876708984375e+01 2.953785705566406250e+01 5.175545692443847656e+00 5.327847003936767578e-01
1.700000000000021633e-02 1.103577146320652291e+00 1.619829727133907271e+00 2.377584887159605920e+00 3.489817356082170363e+00 5.122351359392196990e+00 7.518583573818780508e+00 1.103577146320652602e+01 1.619829727133907937e+01 2.377584887159605742e+01 3.489817356082171784e+01 5.122351359392197168e+01 7.518583573818783350e+01 9.117933511734008789e-01 2.266134023666381836e+00 6.660815715789794922e+00 1.883796691894531250e+01 4.764067459106445312e+01 9.962551879882812500e+01 1.537805023193359375e+02 1.660730590820312500e+02 9.972882843017578125e+01 2.996969032287597656e+01 5.275618553161621094e+00 4.695641994476318359e-01
1.800000000000020334e-02 1.101997566251775584e+00 1.617511220665659444e+00 2.374181785063534722e+00 3.484822285317914048e+00 5.115019598182700911e+00 7.507822020085101578e+00 1.101997566251775673e+01 1.617511220665659977e+01 2.374181785063534633e+01 3.484822285317915203e+01 5.115019598182701088e+01 7.507822020085104953e+01 9.117796421051025391e-01 2.271901130676269531e+00 6.688508510589599609e+00 1.890185546875000000e+01 4.773288726806640625e+01 9.973908996582031250e+01 1.542718353271484375e+02 1.670123748779296875e+02 1.009929122924804688e+02 3.016671371459960938e+01 5.208200931549072266e+00 4.230055212974548340e-01
1.900000000000034647e-02 1.100642423179061691e+00 1.615522142656006910e+00 2.371262217817723617e+00 3.480536946652739161e+00 5.108729581228445227e+00 7.498589537806314098e+00 1.100642423179061780e+01 1.615522142656007532e+01 2.371262217817723439e+01 3.480536946652740227e+01 5.108729581228444516e+01 7.498589537806317651e+01 9.169527888298034668e-01 2.301018476486206055e+00 6.753178596496582031e+00 1.897655105590820312e+01 4.773076629638671875e+01 9.983054351806640625e+01 1.556124725341796875e+02 1.693250427246093750e+02 1.032526702880859375e+02 3.133376312255859375e+01 5.516050815582275391e+00 3.972189724445343018e-01
2.000000000000028838e-02 1.099490703213873877e+00 1.613831648934598517e+00 2.368780912371520664e+00 3.476894888336055978e+00 5.103383770698580513e+00 7.490742961025732782e+00 1.099490703213874099e+01 1.613831648934599272e+01 2.368780912371520486e+01 3.476894888336057221e+01 5.103383770698579980e+01 7.490742961025735269e+01 9.501711130142211914e-01 2.273627281188964844e+00 6.773497104644775391e+00 1.905393409729003906e+01 4.805208206176757812e+01 1.007535934448242188e+02 1.574271850585937500e+02 1.717841186523437500e+02 1.053675231933593750e+02 3.121378135681152344e+01 5.116587638854980469e+00 3.077482283115386963e-01
2.100000000000040029e-02 1.098451923873524860e+00 1.612306929379613507e+00 2.366542930125384636e+00 3.473609979634225908e+00 5.098562184111829154e+00 7.483665839764922723e+00 1.098451923873525082e+01 1.612306929379613862e+01 2.366542930125384459e+01 3.473609979634227329e+01 5.098562184111828799e+01 7.483665839764925920e+01 9.113846421241760254e-01 2.306709527969360352e+00 6.750503063201904297e+00 1.898756980895996094e+01 4.785031890869140625e+01 1.004546508789062500e+02 1.573907928466796875e+02 1.720439300537109375e+02 1.054958648681640625e+02 3.103323364257812500e+01 5.072020053863525391e+00 2.648715972900390625e-01
2.200000000000044975e-02 1.097434880548570080e+00 1.610814113932104830e+00 2.364351776704836539e+00 3.470393806248297963e+00 5.093841487171418159e+00 7.476736804253122592e+00 1.097434880548570213e+01 1.610814113932105229e+01 2.364351776704836183e+01 3.470393806248299029e+01 5.093841487171417981e+01 7.476736804253124546e+01 8.135055899620056152e-01 2.083477973937988281e+00 6.623429298400878906e+00 1.857304763793945312e+01 4.699850463867187500e+01 9.947171783447265625e+01 1.579016265869140625e+02 1.747624359130859375e+02 1.109001464843750000e+02 3.398502349853515625e+01 5.039905548095703125e+00 2.086838036775588989e-01
2.300000000000031880e-02 1.096354217856298829e+00 1.609227918023842685e+00 2.362023559512384185e+00 3.466976450758350925e+00 5.088825495286069867e+00 7.469374335037409551e+00 1.096354217856299051e+01 1.609227918023843174e+01 2.362023559512383741e+01 3.466976450758352257e+01 5.088825495286069867e+01 7.469374335037412038e+01 9.178411960601806641e-01 2.294695854187011719e+00 6.747459411621093750e+00 1.893741607666015625e+01 4.768095779418945312e+01 9.999844360351562500e+01 1.566208953857421875e+02 1.716759338378906250e+02 1.066598663330078125e+02 3.209272384643554688e+01 5.530916213989257812e+00 2.413209676742553711e-01
2.400000000000019479e-02 1.095417258388726500e+00 1.607852649603548345e+00 2.360004941532292566e+00 3.464013524765563901e+00 5.084476514683838211e+00 7.462990904494551714e+00 1.095417258388726722e+01 1.607852649603549011e+01 2.360004941532292122e+01 3.464013524765564966e+01 5.084476514683838388e+01 7.462990904494554911e+01 8.959365487098693848e-01 2.281562805175781250e+00 6.752202510833740234e+00 1.886165237426757812e+01 4.738054656982421875e+01 9.976680755615234375e+01 1.573461608886718750e+02 1.732178039550781250e+02 1.079651947021484375e+02 3.147410392761230469e+01 4.966001987457275391e+00 1.545688807964324951e-01
2.500000000000027200e-02 1.094577858246062796e+00 1.606620578688904732e+00 2.358196508746120301e+00 3.461359108446476540e+00 5.080580364354718270e+00 7.457272137894922714e+00 1.094577858246062974e+01 1.606620578688905354e+01 2.358196508746119946e+01 3.461359108446477251e+01 5.080580364354717915e+01 7.457272137894925379e+01 9.127446413040161133e-01 2.303260803222656250e+00 6.749619483947753906e+00 1.882911109924316406e+01 4.730823898315429688e+01 9.967613983154296875e+01 1.575859069824218750e+02 1.734402465820312500e+02 1.081668243408203125e+02 3.089159965515136719e+01 4.609611988067626953e+00 1.000789627432823181e-01
2.600000000000034228e-02 1.093761999435686638e+00 1.605423061724551514e+00 2.356438794222877497e+00 3.458779136356572081e+00 5.076793483210670921e+00 7.451713756525118804e+00 1.093761999435686683e+01 1.605423061724551914e+01 2.356438794222877320e+01 3.458779136356572792e+01 5.076793483210670388e+01 7.451713756525121823e+01 9.133973717689514160e-01 2.305294752120971680e+00 6.749637126922607422e+00 1.878447151184082031e+01 4.705120849609375000e+01 9.888370513916015625e+01 1.566608276367187500e+02 1.733088684082031250e+02 1.087113113403320312e+02 3.142327117919921875e+01 4.789055347442626953e+00 8.954194933176040649e-02
2.700000000000050276e-02 1.092987807339205419e+00 1.604286703132337566e+00 2.354770847913469911e+00 3.456330925985190650e+00 5.073200001820572957e+00 7.446439247172519593e+00 1.092987807339205553e+01 1.604286703132338232e+01 2.354770847913469822e+01 3.456330925985191982e+01 5.073200001820572425e+01 7.446439247172521902e+01 8.835293650627136230e-01 2.277782440185546875e+00 6.790010929107666016e+00 1.879633712768554688e+01 4.695615005493164062e+01 9.880268096923828125e+01 1.569604797363281250e+02 1.738398895263671875e+02 1.090872116088867188e+02 3.098964309692382812e+01 4.501437664031982422e+00 5.967015027999877930e-02
2.800000000000047590e-02 1.092274779379065919e+00 1.603240121214650982e+00 2.353234675741182613e+00 3.454076133595766596e+00 5.069890419202735643e+00 7.441581444229923292e+00 1.092274779379066096e+01 1.603240121214651381e+01 2.353234675741182613e+01 3.454076133595767573e+01 5.069890419202735643e+01 7.441581444229926490e+01 9.134290218353271484e-01 2.341579675674438477e+00 6.833639144897460938e+00 1.883606719970703125e+01 4.687145233154296875e+01 9.856850433349609375e+01 1.566593933105468750e+02 1.739400329589843750e+02 1.096357192993164062e+02 3.175454711914062500e+01 4.901805400848388672e+00 5.628674477338790894e-02
2.900000000000038658e-02 1.091563051247089744e+00 1.602195447183790034e+00 2.351701303963781520e+00 3.451825451623904417e+00 5.066586869852786279e+00 7.436732496913514012e+00 1.091563051247089788e+01 1.602195447183790478e+01 2.351701303963781342e+01 3.451825451623905394e+01 5.066586869852785924e+01 7.436732496913516854e+01 9.097010493278503418e-01 2.329756259918212891e+00 6.799161911010742188e+00 1.874187660217285156e+01 4.669050598144531250e+01 9.846970367431640625e+01 1.572753753662109375e+02 1.747714538574218750e+02 1.102531585693359375e+02 3.104572677612304688e+01 4.381311893463134766e+00 4.067640006542205811e-02
