#tbounce=0.377756172723849759
0.000000000E+00 1.157369168E-42 1.157369168E-42 1.157369168E-42 8.966396143E+00 8.966396143E+00 8.966396143E+00 2.586221593E+01 2.586221593E+01 2.586221593E+01
1.000580921E-04 6.783546404E+48 1.157369168E-42 1.157369168E-42 3.492389166E+00 8.966388233E+00 8.966388233E+00 3.755776917E+00 2.586219311E+01 2.586219311E+01
2.001131453E-04 2.066038303E+49 1.157369168E-42 1.157369168E-42 3.494976443E+00 8.966379995E+00 8.966379995E+00 3.759376564E+00 2.586216935E+01 2.586216935E+01
3.001687142E-04 3.630894866E+49 1.157369168E-42 1.157369168E-42 3.497922004E+00 8.966371452E+00 8.966371452E+00 3.763236028E+00 2.586214471E+01 2.586214471E+01
4.002248446E-04 5.054913051E+49 1.157369168E-42 1.157369168E-42 3.502481527E+00 8.966362630E+00 8.966362630E+00 3.768660879E+00 2.586211926E+01 2.586211926E+01
5.002815791E-04 6.239826374E+49 1.157369168E-42 1.157369168E-42 3.507369362E+00 8.966353553E+00 8.966353553E+00 3.774514741E+00 2.586209308E+01 2.586209308E+01
6.000054312E-04 7.416081724E+49 1.157369168E-42 1.157369168E-42 3.512813384E+00 8.966344279E+00 8.966344279E+00 3.781185625E+00 2.586206633E+01 2.586206633E+01
7.000634857E-04 8.700564851E+49 1.157369168E-42 1.157369168E-42 3.517469923E+00 8.966334767E+00 8.966334767E+00 3.787067009E+00 2.586203890E+01 2.586203890E+01
8.001222519E-04 1.006861225E+50 1.157369168E-42 1.157369168E-42 3.521380763E+00 8.966325083E+00 8.966325083E+00 3.792151188E+00 2.586201096E+01 2.586201096E+01
9.001817590E-04 1.150715914E+50 1.157369168E-42 1.157369168E-42 3.525222445E+00 8.966315276E+00 8.966315276E+00 3.797094633E+00 2.586198268E+01 2.586198268E+01
1.000242033E-03 1.300811447E+50 1.157369168E-42 1.157369168E-42 3.528989176E+00 8.966305362E+00 8.966305362E+00 3.801867468E+00 2.586195408E+01 2.586195408E+01
1.100303096E-03 1.456264443E+50 1.157369168E-42 1.157369168E-42 3.532365699E+00 8.966295353E+00 8.966295353E+00 3.806139200E+00 2.586192521E+01 2.586192521E+01
1.200031428E-03 1.614046389E+50 1.157369168E-42 1.157369168E-42 3.534025968E+00 8.966285296E+00 8.966285296E+00 3.808469811E+00 2.586189620E+01 2.586189620E+01
1.300094123E-03 1.774535595E+50 1.157369168E-42 1.157369168E-42 3.537131064E+00 8.966275132E+00 8.966275132E+00 3.812356239E+00 2.586186689E+01 2.586186689E+01
1.400157656E-03 1.939401156E+50 1.157369168E-42 1.157369168E-42 3.538861285E+00 8.966264906E+00 8.966264906E+00 3.814745515E+00 2.586183739E+01 2.586183739E+01
1.500222038E-03 2.104992943E+50 1.157369168E-42 1.157369168E-42 3.539515907E+00 8.966254627E+00 8.966254627E+00 3.815868048E+00 2.586180774E+01 2.586180774E+01
1.600287273E-03 2.269149514E+50 1.157369168E-42 1.157369168E-42 3.540147159E+00 8.966244307E+00 8.966244307E+00 3.816870129E+00 2.586177798E+01 2.586177798E+01
1.700019811E-03 2.429488233E+50 1.157369168E-42 1.157369168E-42 3.540716986E+00 8.966234009E+00 8.966234009E+00 3.817741282E+00 2.586174828E+01 2.586174828E+01
1.800086643E-03 2.585551091E+50 1.157369168E-42 1.157369168E-42 3.541129391E+00 8.966223668E+00 8.966223668E+00 3.818387774E+00 2.586171845E+01 2.586171845E+01
1.900153714E-03 2.735307619E+50 1.157369168E-42 1.157369168E-42 3.541351820E+00 8.966213318E+00 8.966213318E+00 3.818788477E+00 2.586168860E+01 2.586168860E+01
2.000220996E-03 2.877110046E+50 1.157369168E-42 1.157369168E-42 3.541370601E+00 8.966202963E+00 8.966202963E+00 3.818941348E+00 2.586165873E+01 2.586165873E+01
2.100288525E-03 3.009191067E+50 1.157369168E-42 1.157369168E-42 3.541194041E+00 8.966192601E+00 8.966192601E+00 3.818868850E+00 2.586162884E+01 2.586162884E+01
2.200022772E-03 3.129806580E+50 1.157369168E-42 1.157369168E-42 3.540858870E+00 8.966182270E+00 8.966182270E+00 3.818621460E+00 2.586159904E+01 2.586159904E+01
2.300090893E-03 3.239220000E+50 1.157369168E-42 1.157369168E-42 3.540448332E+00 8.966171900E+00 8.966171900E+00 3.818294636E+00 2.586156913E+01 2.586156913E+01
2.400159371E-03 3.336805020E+50 1.157369168E-42 1.157369168E-42 3.539997748E+00 8.966161527E+00 8.966161527E+00 3.817928745E+00 2.586153921E+01 2.586153921E+01
2.500228237E-03 3.422402384E+50 1.157369168E-42 1.157369168E-42 3.539485186E+00 8.966151152E+00 8.966151152E+00 3.817502938E+00 2.586150929E+01 2.586150929E+01
2.600297368E-03 3.496273060E+50 1.157369168E-42 1.157369168E-42 3.538898363E+00 8.966140775E+00 8.966140775E+00 3.817006789E+00 2.586147935E+01 2.586147935E+01
2.700032624E-03 3.558710821E+50 1.157369168E-42 1.157369168E-42 3.538251977E+00 8.966130432E+00 8.966130432E+00 3.816455991E+00 2.586144952E+01 2.586144952E+01
2.800101056E-03 3.610712632E+50 1.157369168E-42 1.157369168E-42 3.537568592E+00 8.966120056E+00 8.966120056E+00 3.815873929E+00 2.586141959E+01 2.586141959E+01
2.900169102E-03 3.652535605E+50 1.157369168E-42 1.157369168E-42 3.536864144E+00 8.966109682E+00 8.966109682E+00 3.815277589E+00 2.586138967E+01 2.586138967E+01
3.000236761E-03 3.684924540E+50 1.157369168E-42 1.157369168E-42 3.536140632E+00 8.966099312E+00 8.966099312E+00 3.814667735E+00 2.586135976E+01 2.586135976E+01
3.100304033E-03 3.708978085E+50 1.157369168E-42 1.157369168E-42 3.535400351E+00 8.966088949E+00 8.966088949E+00 3.814044580E+00 2.586132987E+01 2.586132987E+01
3.200037363E-03 3.725827506E+50 1.157369168E-42 1.157369168E-42 3.534654860E+00 8.966078627E+00 8.966078627E+00 3.813417186E+00 2.586130010E+01 2.586130010E+01
3.300103864E-03 3.736689963E+50 1.157369168E-42 1.157369168E-42 3.533905883E+00 8.966068282E+00 8.966068282E+00 3.812787017E+00 2.586127026E+01 2.586127026E+01
3.400169978E-03 3.742390816E+50 1.157369168E-42 1.157369168E-42 3.533161720E+00 8.966057948E+00 8.966057948E+00 3.812161054E+00 2.586124045E+01 2.586124045E+01
3.500235706E-03 3.743704222E+50 1.157369168E-42 1.157369168E-42 3.532429253E+00 8.966047629E+00 8.966047629E+00 3.811546071E+00 2.586121069E+01 2.586121069E+01
3.600301048E-03 3.741512248E+50 1.157369168E-42 1.157369168E-42 3.531741809E+00 8.966037326E+00 8.966037326E+00 3.810975140E+00 2.586118097E+01 2.586118097E+01
3.700032454E-03 3.736554539E+50 1.157369168E-42 1.157369168E-42 3.531096978E+00 8.966027076E+00 8.966027076E+00 3.810447489E+00 2.586115141E+01 2.586115141E+01
3.800097024E-03 3.729313861E+50 1.157369168E-42 1.157369168E-42 3.530441041E+00 8.966016814E+00 8.966016814E+00 3.809911601E+00 2.586112181E+01 2.586112181E+01
3.900161208E-03 3.720335980E+50 1.157369168E-42 1.157369168E-42 3.529746145E+00 8.966006574E+00 8.966006574E+00 3.809339596E+00 2.586109227E+01 2.586109227E+01
4.000225005E-03 3.710097224E+50 1.157369168E-42 1.157369168E-42 3.529012886E+00 8.965996360E+00 8.965996360E+00 3.808732466E+00 2.586106281E+01 2.586106281E+01
4.100288415E-03 3.698981920E+50 1.157369168E-42 1.157369168E-42 3.528256928E+00 8.965986172E+00 8.965986172E+00 3.808106182E+00 2.586103343E+01 2.586103343E+01
4.200017897E-03 3.687364896E+50 1.157369168E-42 1.157369168E-42 3.527497467E+00 8.965976047E+00 8.965976047E+00 3.807480109E+00 2.586100422E+01 2.586100422E+01
4.300080536E-03 3.675431600E+50 1.157369168E-42 1.157369168E-42 3.526738021E+00 8.965965918E+00 8.965965918E+00 3.806858954E+00 2.586097501E+01 2.586097501E+01
4.400142788E-03 3.663450559E+50 1.157369168E-42 1.157369168E-42 3.526003013E+00 8.965955819E+00 8.965955819E+00 3.806267174E+00 2.586094588E+01 2.586094588E+01
4.500204653E-03 3.651610423E+50 1.157369168E-42 1.157369168E-42 3.525313515E+00 8.965945753E+00 8.965945753E+00 3.805726698E+00 2.586091684E+01 2.586091684E+01
4.600266132E-03 3.639997148E+50 1.157369168E-42 1.157369168E-42 3.524653664E+00 8.965935720E+00 8.965935720E+00 3.805222390E+00 2.586088790E+01 2.586088790E+01
4.700327224E-03 3.628662973E+50 1.157369168E-42 1.157369168E-42 3.524001000E+00 8.965925719E+00 8.965925719E+00 3.804732122E+00 2.586085906E+01 2.586085906E+01
4.800054393E-03 3.617703714E+50 1.157369168E-42 1.157369168E-42 3.523351675E+00 8.965915785E+00 8.965915785E+00 3.804250555E+00 2.586083041E+01 2.586083041E+01
4.900114712E-03 3.607095293E+50 1.157369168E-42 1.157369168E-42 3.522701430E+00 8.965905851E+00 8.965905851E+00 3.803773120E+00 2.586080175E+01 2.586080175E+01
5.000174644E-03 3.596939208E+50 1.157369168E-42 1.157369168E-42 3.522056801E+00 8.965895949E+00 8.965895949E+00 3.803304458E+00 2.586077319E+01 2.586077319E+01
5.100234188E-03 3.587269444E+50 1.157369168E-42 1.157369168E-42 3.521434953E+00 8.965886079E+00 8.965886079E+00 3.802861112E+00 2.586074472E+01 2.586074472E+01
5.200293344E-03 3.578003288E+50 1.157369168E-42 1.157369168E-42 3.520849375E+00 8.965876240E+00 8.965876240E+00 3.802457749E+00 2.586071634E+01 2.586071634E+01
5.300018584E-03 3.569129836E+50 1.157369168E-42 1.157369168E-42 3.520291550E+00 8.965866462E+00 8.965866462E+00 3.802084593E+00 2.586068814E+01 2.586068814E+01
5.400076965E-03 3.560710509E+50 1.157369168E-42 1.157369168E-42 3.519734018E+00 8.965856680E+00 8.965856680E+00 3.801711281E+00 2.586065993E+01 2.586065993E+01
5.500134959E-03 3.552956091E+50 1.157369168E-42 1.157369168E-42 3.519164523E+00 8.965846925E+00 8.965846925E+00 3.801321169E+00 2.586063179E+01 2.586063179E+01
5.600192565E-03 3.546110314E+50 1.157369168E-42 1.157369168E-42 3.518564617E+00 8.965837193E+00 8.965837193E+00 3.800891681E+00 2.586060372E+01 2.586060372E+01
5.700249783E-03 3.540536032E+50 1.157369168E-42 1.157369168E-42 3.517910180E+00 8.965827484E+00 8.965827484E+00 3.800391979E+00 2.586057571E+01 2.586057571E+01
5.800306611E-03 3.536420902E+50 1.157369168E-42 1.157369168E-42 3.517190595E+00 8.965817794E+00 8.965817794E+00 3.799808054E+00 2.586054777E+01 2.586054777E+01
5.900029526E-03 3.533888059E+50 1.157369168E-42 1.157369168E-42 3.516403793E+00 8.965808154E+00 8.965808154E+00 3.799134315E+00 2.586051996E+01 2.586051996E+01
6.000085571E-03 3.532507753E+50 1.157369168E-42 1.157369168E-42 3.515591427E+00 8.965798496E+00 8.965798496E+00 3.798424539E+00 2.586049210E+01 2.586049210E+01
6.100141223E-03 3.531479184E+50 1.157369168E-42 1.157369168E-42 3.514805137E+00 8.965788850E+00 8.965788850E+00 3.797743305E+00 2.586046428E+01 2.586046428E+01
6.200196492E-03 3.530311276E+50 1.157369168E-42 1.157369168E-42 3.514043172E+00 8.965779214E+00 8.965779214E+00 3.797090014E+00 2.586043649E+01 2.586043649E+01
6.300251390E-03 3.528855474E+50 1.157369168E-42 1.157369168E-42 3.513296780E+00 8.965769583E+00 8.965769583E+00 3.796454814E+00 2.586040871E+01 2.586040871E+01
6.400305926E-03 3.527098128E+50 1.157369168E-42 1.157369168E-42 3.512563324E+00 8.965759956E+00 8.965759956E+00 3.795834861E+00 2.586038094E+01 2.586038094E+01
6.500026582E-03 3.525067650E+50 1.157369168E-42 1.157369168E-42 3.511844802E+00 8.965750362E+00 8.965750362E+00 3.795231583E+00 2.586035327E+01 2.586035327E+01
6.600080353E-03 3.522777440E+50 1.157369168E-42 1.157369168E-42 3.511134136E+00 8.965740733E+00 8.965740733E+00 3.794638496E+00 2.586032549E+01 2.586032549E+01
6.700133664E-03 3.520261356E+50 1.157369168E-42 1.157369168E-42 3.510432961E+00 8.965731098E+00 8.965731098E+00 3.794056752E+00 2.586029770E+01 2.586029770E+01
6.800186446E-03 3.517552179E+50 1.157369168E-42 1.157369168E-42 3.509739133E+00 8.965721456E+00 8.965721456E+00 3.793483899E+00 2.586026989E+01 2.586026989E+01
6.900238647E-03 3.514678308E+50 1.157369168E-42 1.157369168E-42 3.509052703E+00 8.965711803E+00 8.965711803E+00 3.792919808E+00 2.586024205E+01 2.586024205E+01
7.000290268E-03 3.511666004E+50 1.157369168E-42 1.157369168E-42 3.508371660E+00 8.965702136E+00 8.965702136E+00 3.792362277E+00 2.586021417E+01 2.586021417E+01
