  0.000000e+00  1.170796e-42  1.170796e-42  1.170796e-42  8.965183e+00  8.965183e+00  8.965183e+00  2.585872e+01  2.585872e+01  2.585872e+01
  1.004629e-04  2.240073e+47  1.170796e-42  1.170796e-42  3.235063e+00  8.965151e+00  8.965151e+00  3.576736e+00  2.585863e+01  2.585863e+01
  2.000238e-04  9.284043e+47  1.170796e-42  1.170796e-42  3.240598e+00  8.965120e+00  8.965120e+00  3.573764e+00  2.585854e+01  2.585854e+01
  3.000853e-04  2.140428e+48  1.170796e-42  1.170796e-42  3.247789e+00  8.965089e+00  8.965089e+00  3.574440e+00  2.585844e+01  2.585844e+01
  4.001469e-04  3.839592e+48  1.170796e-42  1.170796e-42  3.239920e+00  8.965057e+00  8.965057e+00  3.565087e+00  2.585835e+01  2.585835e+01
  5.002088e-04  6.072996e+48  1.170796e-42  1.170796e-42  3.214758e+00  8.965026e+00  8.965026e+00  3.543332e+00  2.585826e+01  2.585826e+01
  6.002708e-04  9.043876e+48  1.170796e-42  1.170796e-42  3.178586e+00  8.964995e+00  8.964995e+00  3.510334e+00  2.585817e+01  2.585817e+01
  7.003330e-04  1.300857e+49  1.170796e-42  1.170796e-42  3.130835e+00  8.964964e+00  8.964964e+00  3.466244e+00  2.585808e+01  2.585808e+01
  8.003954e-04  1.784834e+49  1.170796e-42  1.170796e-42  3.087852e+00  8.964933e+00  8.964933e+00  3.426686e+00  2.585800e+01  2.585800e+01
  9.004579e-04  2.310629e+49  1.170796e-42  1.170796e-42  3.058074e+00  8.964902e+00  8.964902e+00  3.399656e+00  2.585791e+01  2.585791e+01
  1.000020e-03  2.840036e+49  1.170796e-42  1.170796e-42  3.035916e+00  8.964871e+00  8.964871e+00  3.380449e+00  2.585782e+01  2.585782e+01
  1.100083e-03  3.370714e+49  1.170796e-42  1.170796e-42  3.017812e+00  8.964840e+00  8.964840e+00  3.365385e+00  2.585773e+01  2.585773e+01
  1.200146e-03  3.900286e+49  1.170796e-42  1.170796e-42  3.002236e+00  8.964809e+00  8.964809e+00  3.352550e+00  2.585764e+01  2.585764e+01
  1.300209e-03  4.428738e+49  1.170796e-42  1.170796e-42  2.988229e+00  8.964779e+00  8.964779e+00  3.340895e+00  2.585755e+01  2.585755e+01
  1.400272e-03  4.955363e+49  1.170796e-42  1.170796e-42  2.977951e+00  8.964748e+00  8.964748e+00  3.332133e+00  2.585746e+01  2.585746e+01
  1.500335e-03  5.478919e+49  1.170796e-42  1.170796e-42  2.972093e+00  8.964717e+00  8.964717e+00  3.326942e+00  2.585737e+01  2.585737e+01
  1.600397e-03  5.995815e+49  1.170796e-42  1.170796e-42  2.969374e+00  8.964686e+00  8.964686e+00  3.324393e+00  2.585728e+01  2.585728e+01
  1.700460e-03  6.504104e+49  1.170796e-42  1.170796e-42  2.968767e+00  8.964655e+00  8.964655e+00  3.323613e+00  2.585719e+01  2.585719e+01
  1.800022e-03  6.999089e+49  1.170796e-42  1.170796e-42  2.969552e+00  8.964624e+00  8.964624e+00  3.323957e+00  2.585710e+01  2.585710e+01
  1.900085e-03  7.481349e+49  1.170796e-42  1.170796e-42  2.971089e+00  8.964593e+00  8.964593e+00  3.324894e+00  2.585701e+01  2.585701e+01
  2.000147e-03  7.943787e+49  1.170796e-42  1.170796e-42  2.972864e+00  8.964561e+00  8.964561e+00  3.326011e+00  2.585692e+01  2.585692e+01
  2.100209e-03  8.382042e+49  1.170796e-42  1.170796e-42  2.974552e+00  8.964530e+00  8.964530e+00  3.327045e+00  2.585683e+01  2.585683e+01
  2.200272e-03  8.793376e+49  1.170796e-42  1.170796e-42  2.976005e+00  8.964498e+00  8.964498e+00  3.327863e+00  2.585674e+01  2.585674e+01
  2.300334e-03  9.175328e+49  1.170796e-42  1.170796e-42  2.977122e+00  8.964465e+00  8.964465e+00  3.328384e+00  2.585665e+01  2.585665e+01
  2.400395e-03  9.526299e+49  1.170796e-42  1.170796e-42  2.977870e+00  8.964433e+00  8.964433e+00  3.328585e+00  2.585655e+01  2.585655e+01
  2.500457e-03  9.845602e+49  1.170796e-42  1.170796e-42  2.978259e+00  8.964400e+00  8.964400e+00  3.328476e+00  2.585646e+01  2.585646e+01
  2.600018e-03  1.013154e+50  1.170796e-42  1.170796e-42  2.978328e+00  8.964367e+00  8.964367e+00  3.328096e+00  2.585636e+01  2.585636e+01
  2.700080e-03  1.038788e+50  1.170796e-42  1.170796e-42  2.978135e+00  8.964334e+00  8.964334e+00  3.327493e+00  2.585627e+01  2.585627e+01
  2.800141e-03  1.061411e+50  1.170796e-42  1.170796e-42  2.977703e+00  8.964300e+00  8.964300e+00  3.326693e+00  2.585617e+01  2.585617e+01
  2.900202e-03  1.081108e+50  1.170796e-42  1.170796e-42  2.977092e+00  8.964266e+00  8.964266e+00  3.325752e+00  2.585607e+01  2.585607e+01
  3.000262e-03  1.098018e+50  1.170796e-42  1.170796e-42  2.976371e+00  8.964232e+00  8.964232e+00  3.324737e+00  2.585597e+01  2.585597e+01
  3.100323e-03  1.112318e+50  1.170796e-42  1.170796e-42  2.975609e+00  8.964198e+00  8.964198e+00  3.323711e+00  2.585587e+01  2.585587e+01
  3.200383e-03  1.124214e+50  1.170796e-42  1.170796e-42  2.974879e+00  8.964163e+00  8.964163e+00  3.322740e+00  2.585577e+01  2.585577e+01
  3.300443e-03  1.133932e+50  1.170796e-42  1.170796e-42  2.974248e+00  8.964128e+00  8.964128e+00  3.321885e+00  2.585567e+01  2.585567e+01
  3.400003e-03  1.141678e+50  1.170796e-42  1.170796e-42  2.973807e+00  8.964094e+00  8.964094e+00  3.321222e+00  2.585558e+01  2.585558e+01
  3.500062e-03  1.147761e+50  1.170796e-42  1.170796e-42  2.973610e+00  8.964059e+00  8.964059e+00  3.320792e+00  2.585547e+01  2.585547e+01
  3.600122e-03  1.152408e+50  1.170796e-42  1.170796e-42  2.973762e+00  8.964024e+00  8.964024e+00  3.320670e+00  2.585537e+01  2.585537e+01
  3.700181e-03  1.155830e+50  1.170796e-42  1.170796e-42  2.974313e+00  8.963990e+00  8.963990e+00  3.320892e+00  2.585527e+01  2.585527e+01
  3.800240e-03  1.158131e+50  1.170796e-42  1.170796e-42  2.975242e+00  8.963955e+00  8.963955e+00  3.321447e+00  2.585518e+01  2.585518e+01
  3.900298e-03  1.159457e+50  1.170796e-42  1.170796e-42  2.976608e+00  8.963921e+00  8.963921e+00  3.322389e+00  2.585508e+01  2.585508e+01
  4.000356e-03  1.159996e+50  1.170796e-42  1.170796e-42  2.978390e+00  8.963887e+00  8.963887e+00  3.323691e+00  2.585498e+01  2.585498e+01
  4.100414e-03  1.159893e+50  1.170796e-42  1.170796e-42  2.980199e+00  8.963854e+00  8.963854e+00  3.325018e+00  2.585488e+01  2.585488e+01
  4.200472e-03  1.159288e+50  1.170796e-42  1.170796e-42  2.981626e+00  8.963821e+00  8.963821e+00  3.326041e+00  2.585479e+01  2.585479e+01
  4.300031e-03  1.158288e+50  1.170796e-42  1.170796e-42  2.982791e+00  8.963788e+00  8.963788e+00  3.326851e+00  2.585469e+01  2.585469e+01
  4.400089e-03  1.156939e+50  1.170796e-42  1.170796e-42  2.983718e+00  8.963756e+00  8.963756e+00  3.327475e+00  2.585460e+01  2.585460e+01
  4.500149e-03  1.155225e+50  1.170796e-42  1.170796e-42  2.984382e+00  8.963725e+00  8.963725e+00  3.327914e+00  2.585451e+01  2.585451e+01
  4.600209e-03  1.153148e+50  1.170796e-42  1.170796e-42  2.984785e+00  8.963694e+00  8.963694e+00  3.328183e+00  2.585442e+01  2.585442e+01
  4.700269e-03  1.150750e+50  1.170796e-42  1.170796e-42  2.984992e+00  8.963664e+00  8.963664e+00  3.328339e+00  2.585434e+01  2.585434e+01
  4.800330e-03  1.148121e+50  1.170796e-42  1.170796e-42  2.985067e+00  8.963634e+00  8.963634e+00  3.328438e+00  2.585425e+01  2.585425e+01
  4.900391e-03  1.145315e+50  1.170796e-42  1.170796e-42  2.985066e+00  8.963605e+00  8.963605e+00  3.328526e+00  2.585417e+01  2.585417e+01
  5.000452e-03  1.142337e+50  1.170796e-42  1.170796e-42  2.985013e+00  8.963577e+00  8.963577e+00  3.328630e+00  2.585408e+01  2.585408e+01
  5.100013e-03  1.139224e+50  1.170796e-42  1.170796e-42  2.984899e+00  8.963549e+00  8.963549e+00  3.328740e+00  2.585400e+01  2.585400e+01
  5.200073e-03  1.135984e+50  1.170796e-42  1.170796e-42  2.984740e+00  8.963522e+00  8.963522e+00  3.328867e+00  2.585393e+01  2.585393e+01
  5.300135e-03  1.132708e+50  1.170796e-42  1.170796e-42  2.984566e+00  8.963495e+00  8.963495e+00  3.329021e+00  2.585385e+01  2.585385e+01
  5.400197e-03  1.129457e+50  1.170796e-42  1.170796e-42  2.984425e+00  8.963469e+00  8.963469e+00  3.329234e+00  2.585377e+01  2.585377e+01
  5.500259e-03  1.126256e+50  1.170796e-42  1.170796e-42  2.984340e+00  8.963443e+00  8.963443e+00  3.329518e+00  2.585370e+01  2.585370e+01
  5.600323e-03  1.123146e+50  1.170796e-42  1.170796e-42  2.984310e+00  8.963417e+00  8.963417e+00  3.329861e+00  2.585362e+01  2.585362e+01
  5.700387e-03  1.120159e+50  1.170796e-42  1.170796e-42  2.984335e+00  8.963392e+00  8.963392e+00  3.330257e+00  2.585355e+01  2.585355e+01
  5.800451e-03  1.117316e+50  1.170796e-42  1.170796e-42  2.984427e+00  8.963367e+00  8.963367e+00  3.330713e+00  2.585348e+01  2.585348e+01
  5.900015e-03  1.114668e+50  1.170796e-42  1.170796e-42  2.984644e+00  8.963341e+00  8.963341e+00  3.331256e+00  2.585341e+01  2.585341e+01
  6.000078e-03  1.112239e+50  1.170796e-42  1.170796e-42  2.985000e+00  8.963316e+00  8.963316e+00  3.331884e+00  2.585333e+01  2.585333e+01
  6.100142e-03  1.110110e+50  1.170796e-42  1.170796e-42  2.985433e+00  8.963291e+00  8.963291e+00  3.332533e+00  2.585326e+01  2.585326e+01
  6.200205e-03  1.108368e+50  1.170796e-42  1.170796e-42  2.985859e+00  8.963265e+00  8.963265e+00  3.333124e+00  2.585318e+01  2.585318e+01
  6.300266e-03  1.107145e+50  1.170796e-42  1.170796e-42  2.986225e+00  8.963239e+00  8.963239e+00  3.333594e+00  2.585311e+01  2.585311e+01
  6.400329e-03  1.106543e+50  1.170796e-42  1.170796e-42  2.986508e+00  8.963213e+00  8.963213e+00  3.333904e+00  2.585303e+01  2.585303e+01
  6.500393e-03  1.106594e+50  1.170796e-42  1.170796e-42  2.986705e+00  8.963186e+00  8.963186e+00  3.334055e+00  2.585296e+01  2.585296e+01
  6.600457e-03  1.107253e+50  1.170796e-42  1.170796e-42  2.986811e+00  8.963159e+00  8.963159e+00  3.334057e+00  2.585288e+01  2.585288e+01
  6.700021e-03  1.108292e+50  1.170796e-42  1.170796e-42  2.986812e+00  8.963132e+00  8.963132e+00  3.333956e+00  2.585280e+01  2.585280e+01
  6.800086e-03  1.109469e+50  1.170796e-42  1.170796e-42  2.986714e+00  8.963104e+00  8.963104e+00  3.333797e+00  2.585272e+01  2.585272e+01
  6.900151e-03  1.110612e+50  1.170796e-42  1.170796e-42  2.986624e+00  8.963076e+00  8.963076e+00  3.333666e+00  2.585264e+01  2.585264e+01
  7.000215e-03  1.111655e+50  1.170796e-42  1.170796e-42  2.986575e+00  8.963047e+00  8.963047e+00  3.333581e+00  2.585255e+01  2.585255e+01
